article_id,title,url,publish_date,source,content_text
c5249875,税务部门集中曝光8起私户收款偷税案件,http://www.chinatax.gov.cn/chinatax/n810219/c102025/c5249875/content.html,2026-05-22,国家税务总局办公厅,"近年来，税务部门认真贯彻落实党中央、国务院决策部署，持续加强税收监管，依法查处各类偷逃税行为，切实维护法治公平的税收秩序。5月22日，税务部门集中公布一批通过私户收款方式隐匿收入、进行虚假纳税申报等手段偷逃税案件，分别是：
一、国家税务总局鄂尔多斯市税务局第二稽查局依法查处内蒙古伊东集团西乌素煤炭有限责任公司私户收款偷税案件。
经查，2019年至2023年，该公司通过员工及其亲属私人账户收款、在账簿上少计收入等方式隐匿收入，进行虚假申报，少缴增值税、企业所得税等税费共计2.17亿元。2025年10月，国家税务总局鄂尔多斯市税务局第二稽查局依据《中华人民共和国税收征收管理法》等相关法律法规规定，对其作出追缴税费款、加收滞纳金并处罚款共计3.69亿元的处理处罚决定。目前，已追缴入库税费款、滞纳金及罚款2.54亿元，剩余罚款及滞纳金正按规定进一步追缴。
二、国家税务总局青岛市税务局第三稽查局依法查处即墨区瑞安转角服装店私户收款偷税案件。
经查，2021年至2023年，该服装店在网络平台开设店铺零售服装，通过实际控制人私人账户收款隐匿收入、进行虚假纳税申报的方式，少缴增值税、个人所得税等税费共计483.16万元。2025年1月，国家税务总局青岛市税务局第三稽查局依据《中华人民共和国税收征收管理法》等相关法律法规规定，对其作出追缴税费款、加收滞纳金并处罚款共计840.47万元的处理处罚决定。目前，涉案税费款、滞纳金及罚款均已全部追缴入库。
三、国家税务总局海西蒙古族藏族自治州税务局稽查局依法查处大柴旦和信科技有限公司私户收款偷税案件。
经查，2022年至2024年，该公司通过公司员工及其亲属私人账户收款的方式隐匿收入，违反规定冲减研发费用、多列支研发人员工资支出，进行虚假申报，少缴增值税、企业所得税等税费共计245.61万元。2026年2月，国家税务总局海西蒙古族藏族自治州税务局稽查局依据《中华人民共和国税收征收管理法》等相关法律法规规定，对其作出追缴税费款、加收滞纳金并处罚款共计456.48万元的处理处罚决定。目前，涉案税费款、滞纳金及罚款均已全部追缴入库。
四、国家税务总局长沙市税务局第一稽查局依法查处湖南婴商营养食品有限公司私户收款偷税案件。
经查，2020年至2022年，湖南婴商营养食品有限公司通过实际控制人亲属的私人账户收款的方式隐匿销售收入，进行虚假申报，少缴增值税、企业所得税等税费共计226.68万元。2025年11月，国家税务总局长沙市税务局第一稽查局依据《中华人民共和国税收征收管理法》等相关法律法规规定，对其作出追缴税费款、加收滞纳金并处罚款共计486.80万元的处理处罚决定。目前，涉案税费款、滞纳金及罚款均已全部追缴入库。
五、国家税务总局秦皇岛市税务局稽查局依法查处秦皇岛城市人家装饰工程有限公司私户收款偷税案件。
经查，2020年至2023年，该公司通过实际控制人等私人账户收款的方式隐匿收入，进行虚假申报，少缴增值税、企业所得税等税费共计570.58万元。2025年11月，国家税务总局秦皇岛市税务局稽查局依据《中华人民共和国税收征收管理法》等相关法律法规规定，对其作出追缴税费款、加收滞纳金并处罚款共计1167.87万元的处理处罚决定。目前，涉案税费款、罚款已追缴入库630.31万元，剩余罚款及滞纳金正按规定进一步追缴。
六、国家税务总局沈阳市税务局第三稽查局依法查处沈阳国民口腔门诊部有限公司私户收款偷税案件。
经查，2021年至2023年，该公司通过公司股东私人账户收款、现金结算不入账、篡改数字化门诊管理软件数据等方式隐匿收入，进行虚假申报，少缴企业所得税等税款共计206.40万元。2025年1月，国家税务总局沈阳市税务局第三稽查局依据《中华人民共和国税收征收管理法》等相关法律法规规定，对该公司作出追缴税款、加收滞纳金并处罚款共计349.45万元的处理处罚决定。目前，涉案税款、滞纳金及罚款均已全部追缴入库。
七、国家税务总局阿克苏地区税务局稽查局依法查处阿克苏启善建材有限公司私户收款偷税案件。
经查，2022年至2024年，该公司通过销售人员私人账户收款、长期挂账延迟确认收入、油料冲抵运费等方式隐匿收入，且存在混合销售收入适用税率错误等问题，少缴增值税、企业所得税等税费共计242.75万元。2025年9月，国家税务总局阿克苏地区税务局稽查局依据《中华人民共和国税收征收管理法》等相关法律法规规定，对其作出追缴税费款、加收滞纳金并处罚款共计329.60万元的处理处罚决定。目前，涉案税费款、滞纳金及罚款均已全部追缴入库。
八、国家税务总局晋城市税务局稽查局依法查处泽州县郊南加油站偷税案件。
经查，2022年至2024年，该加油站通过使用第三方支付平台绑定企业法人私人账户收款等方式隐匿收入，少缴增值税、企业所得税等税费112.27万元。2025年8月，国家税务总局晋城市税务局稽查局依据《中华人民共和国税收征收管理法》等相关法律法规规定，对其作出追缴税费款、加收滞纳金并处罚款共计264.9万元的处理处罚决定。目前，涉案税费款、滞纳金及罚款均已追缴入库。
《中华人民共和国税收征收管理法》第十七条明确规定，从事生产经营的纳税人，应持税务登记证件在银行或其他金融机构开立基本存款账户和其他存款账户，并将全部账号向税务机关报告。通过私户收款隐匿收入、进行虚假纳税申报等方式偷逃税，属于税收征管法明确的违法行为。广大经营主体应自觉增强法治观念和依法纳税意识，依法开立、使用对公银行账户，依法开具发票，依法申报销售收入。广大消费者应主动索取发票，如发现私户收款相关涉税违法线索，可依法向税务部门进行检举。税务部门将在依法查处私户收款偷税等各类涉税违法行为的同时，进一步深化跨部门协同监管，切实维护法治公平的经济税收秩序，更好服务高质量发展。"
c5249874,多起私户收款偷逃税案件被曝光！经营主体应依法开立使用对公银行账户,http://www.chinatax.gov.cn/chinatax/n810219/c102025/c5249874/content.html,2026-05-22,国家税务总局办公厅,"5月22日，多地税务部门集中曝光一批利用私人账户收款的方式隐匿收入、偷逃税款的典型案件，医疗门诊、家庭装修、公用服务、加油站等与民生紧密相关的终端消费行业均有涉及。案件曝光释放强烈信号：私人账户收款绝非税收违法的“避风港”，依法纳税、合规经营是经营主体行稳致远的保障。
私户收款扰乱市场经济税收秩序
从通报的案件情况看，不法分子都是通过私人账户构建资金“体外循环”链条，隐匿真实销售收入，进行虚假纳税申报偷逃税款。主要呈现三类典型模式：
其一，“私户直收”模式。由企业法定代表人、实际控制人、股东、员工及亲属等担任“收款代理人”，销售款直接转入其银行私人账户，对应收入不开票、不申报。
其二，“收款码隐匿”模式。将微信、支付宝等第三方支付收款码与私人账户绑定，交易资金流入个人账户，以线上交易的便捷性为掩护，实现隐匿销售收入的目的。
其三，“平台转存”模式。先通过第三方经营服务平台归集全部销售收入，再统一划转至经营主体相关人员个人账户，同时以“借款”“预收账款”等名义虚假挂账，企图人为制造资金与经营的“割裂”。
内蒙古财经大学经济学院院长刘成龙教授指出，终端消费是商品或服务最终卖给消费者的环节，比如超市购买商品、餐馆就餐、住宿等。在这些消费场景中，部分商家不主动开具发票，而不少消费者也在消费过程中较多关注价格与服务，一般不会主动索取发票，客观上为部分经营主体隐匿收入提供了空间。一些经营主体利用这一情况，通过私户收款的方式不开发票、不入公账、不申报纳税，将应入账的经营收入体外循环，直接导致应税收入不如实申报，造成国家税款流失。
刘成龙教授认为，不法经营主体通过偷逃税形成不正当竞争优势，挤压合规经营主体的生存空间，扰乱公平竞争的市场生态。此外，公私账户混同、资金流向模糊，易引发交易纠纷与维权困境，将损害消费者及合作方的合法权益。更有甚者，私户收款还可能涉及洗钱等重大违法犯罪行为，严重破坏市场经济秩序。
法律已明确合规要求
合规开立使用银行账户、依法履行纳税义务，是各类经营主体必须坚守的法律底线，相关规定明确具体。
《中华人民共和国税收征收管理法》第十七条明确规定，从事生产经营的纳税人，应持税务登记证件在银行或其他金融机构开立基本存款账户和其他存款账户，并将全部账号向税务机关报告。《人民币银行结算账户管理办法》明确，单位款项不得违反规定转入个人银行结算账户。《非银行支付机构监督管理条例》《中国人民银行关于加强支付受理终端及相关业务管理的通知》明确个人收款码仅限个人非经营性交易，经营主体须用商户收款码。这些规定，划定了资金管理的合法边界。
“通过私人银行账户、个人收款码或第三方平台转移经营资金，存在不列少列收入、虚假纳税申报等行为，导致不缴或少缴税款的，涉嫌偷税。税务部门将依法追缴税款、加收滞纳金并处罚款；情节严重涉嫌犯罪的，将移送司法机关追究刑事责任。”东北财经大学财政税务学院院长谷成指出。
针对未按规定报送全部银行账号、违规向企业提供个人账户用于隐匿收入的相关经营主体的惩戒情况，山西大学法学院教授、山西省法学会经济法学研究会会长董玉明表示，这些不按规定报送账号的经营主体，不仅会面临行政处罚，还会影响纳税缴费信用级别，将对自身发展带来不利影响。《国家税务总局关于发布〈纳税缴费信用管理办法〉的公告》（国家税务总局公告2025年12号）规定，纳税人未按照规定将其全部银行账号报告税务机关的，一次性扣11分，经营主体将无法获评为A级，相应的守信激励措施也将无法享受。
董玉明会长认为，随着“以数治税”监管体系的持续深化，账户信息、资金流水、交易数据实现全链条信息互通，任何试图通过私户收款规避监管的侥幸行为，均将难逃数据识别与依法追责。
多方协同推动合规管理
加强私户收款监管、坚守依法纳税底线，需要经营主体、金融机构、监管部门协同发力，全社会的共同监督，构建全方位、多层次的合规管理体系。
东北大学秦皇岛分校管理学院院长李刚认为，对各类经营主体而言，合规经营是长远发展的核心前提。必须牢固树立法治意识与合规理念，严格执行对公账户开立、报备及使用管理制度，确保全部应税收入全额入账、全额据实开具发票、依法如实纳税申报；健全内部财务管控与风险防控机制，完善资金收支全流程留痕管理，杜绝私户收款、账外经营、虚假申报等违法行为，筑牢税务合规防线。
“金融机构作为账户管理的关键环节，要强化单位及个人账户开立、使用的审核监管，重点监测资金异常流转、公私账户混同使用、大额集中收付等风险行为，及时预警处置违规代收代付、个人账户归集经营资金等问题，税务部门应加强与金融部门的协作，协同推进账户信息共享、风险线索移送，提升监管效能。”李刚院长指出。
各收款平台应切实压实治理责任。湖南大学工商管理学院教授曹越指出，各收款平台应规范交易资金结算与划转路径，确保交易可溯、资金可查、全程留痕；主动配合监管部门开展风险核查与合规引导，杜绝平台成为资金隐匿的“灰色通道”。
“全社会主动参与，共同监督私户收款等涉税违法行为是构建税收社会共治格局的重要方式。社会公众对发现的问题线索，要积极向有关部门检举。同时，有关部门要按照规定落实举报奖励政策，推动税收秩序的规范。”曹越教授补充道。
新疆财经大学财政税务学院院长贾亚男指出，从国际监管实践看，对经营主体私户收款的治理已形成成熟体系。各国普遍通过立法授予税务、金融监管等部门账户检查权与电子数据调取权，打破信息壁垒。同时，将偷逃税纳入反洗钱上游犯罪，要求金融机构严格执行大额与可疑交易报告制度，实现税务与反洗钱监管联动。在惩戒上构建“经济重罚＋刑事追责＋信息惩戒＋联合执法”四维体系，以高额罚款、刑事责任、资产冻结、信用黑名单及跨部门协同执法，大幅抬升违法成本，以有效遏制私户收款隐匿收入、偷逃税与洗钱风险，维护税收公平与金融秩序。
税务部门有关负责人表示，税务部门将持续深化跨部门协同监管机制，依法查处通过私户收款隐匿收入、进行虚假纳税申报等方式偷逃税违法行为，切实维护法治公平的经济税收秩序，更好服务高质量发展。"
c5249873,煤款暗流：藏在私人账户里的偷税真相——揭秘内蒙古伊东集团西乌素煤炭有限责任公司私户收款偷税案件,http://www.chinatax.gov.cn/chinatax/n810219/c102025/c5249873/content.html,2026-05-22,国家税务总局办公厅,"近期，国家税务总局鄂尔多斯市税务局第二稽查局依法查处内蒙古伊东集团西乌素煤炭有限责任公司（以下简称西乌素煤炭公司）私户收款偷税案件。经查，2019年至2023年，西乌素煤炭公司通过员工及其亲属私人账户收款、在账簿上少计收入等方式隐匿收入，进行虚假申报，少缴各种税费共计2.17亿元。2025年10月，国家税务总局鄂尔多斯市税务局第二稽查局依据相关法律法规规定，对其作出追缴税费款、加收滞纳金并处罚款共计3.69亿元的处理处罚决定。
收入差异 疑点重重
前期，国家税务总局鄂尔多斯市税务局第二稽查局通过税收大数据分析线索发现，西乌素煤炭公司在2021年至2023年期间，煤炭销售均价显著低于当地同期同类煤炭市场成交价格，价差幅度约35%，明显违背行业正常交易规律。同时，这三年间，西乌素煤炭公司各年度销售收入波动异常剧烈，最高与最低年度收入相差超80%，差额超过10亿元，其申报数据的合理性、真实性存疑。
为查清事实真相，税务人员围绕上述异常疑点，开展深度数据分析与实地核查。
税务人员从相关部门依法调取了西乌素煤炭公司煤炭销售数量、多时段厂区进出运输车辆数据等信息。通过与企业已开具煤炭销售发票等信息交叉比对发现，西乌素煤炭公司实际运输规模与申报的销售规模严重不符，实际运输体量远大于其申报销售数据。
不仅煤价卖得低，而且收入波动大，运量也对不上……基于上述疑点，国家税务总局鄂尔多斯市税务局第二稽查局依法对该公司立案检查。
私户收款 隐藏收入
案件查办中，检查人员发现反常现象：为西乌素煤炭公司开展土方剥离的工程公司，却悄悄“跨界”，违规以该煤企名义对外售煤，且深度参与其运营管理、承担煤炭销售职能，相关收支却由西乌素煤炭公司统一核算，这种“权责分离”的操作，瞬间引起了检查人员的警惕。
顺着疑点，检查人员依法调取了相关人员的私人银行账户流水，发现该工程公司部分员工的私人账户，在检查期内出现了大量的资金往来，交易金额大、频次高，与正常的个人收支规律严重不符。
经过综合分析、交叉比对，检查人员最终锁定了9名员工及其亲属的频繁收取煤款的私人账户。然而，面对检查人员的询问，这9名涉案人员却异口同声地否认存在账外销售煤炭的行为，摆出“一问三不知”的态度，试图蒙混过关。
随后，检查人员随即转换方向，以“打款方”为突破口，对向这9个账户打款的28名人员进行了多次耐心询问、政策宣讲，成功取得了关键证据：这些打款人都是向西乌素煤炭公司购买煤炭的客户，之所以将购煤款转入私人账户，正是受该公司相关人员的指示，目的就是为了逃避监管、隐匿收入。
在确凿的证据面前，西乌素煤炭公司法定代表人杨永宽承认了违法事实。经查实，西乌素煤炭公司通过工程公司“代卖”煤炭，再利用员工及其亲属私人账户收取煤炭款，将销售收入隐匿在账外，最终少计收入高达2.20亿元。
好煤贱卖 拆分收入
随着检查工作的逐步深入，检查人员依法调取了西乌素煤炭公司部分工程煤煤量确认单，将其与企业上报的销售数据进行逐一比对核实后发现，该公司工程煤销售数量远超出实际生产数量，数据差异显著，与企业正常生产经营逻辑严重不符。
针对这一关键证据，检查人员再次依法对杨永宽进行询问。在清晰的疑点线索和确凿的证据面前，杨永宽如实承认了企业通过“好煤贱卖”方式隐匿收入的违法事实。
实际交易中，原煤的价格要远高于工程煤，而西乌素煤炭公司正是盯上了这一可乘之机，大肆弄虚作假，将品质更优、价值更高的原煤，违规伪装成价格低廉的工程煤对外销售。而原煤与工程煤之间的巨额差价，则被悄悄截留，直接转入了事先指定的私人账户。经查，西乌素煤炭公司通过“好煤贱卖”少计收入2674.10万元。
此外，检查人员还发现，西乌素煤炭公司将2930吨煤炭无偿提供给他人使用，少计收入157.76万元；向非关联企业无偿出借资金2.41亿元，少计利息收入208.66万元。根据《中华人民共和国增值税暂行条例实施细则》第四条以及《财政部、国家税务总局关于全面推开营业税改征增值税试点的通知》（财税[2016] 36号）第十四条等相关规定，企业将自产煤炭无偿赠送其他单位或者个人，以及无偿出借资金等行为，均应视同销售，依法缴纳增值税。
但西乌素煤炭公司未按上述视同销售相关规定进行税务处理，少计收入共计366.42万元。
违法行为 终被查处
经查，西乌素煤炭公司通过员工及其亲属私人银行账户收款、在账簿上少计收入等手段隐匿收入，进行虚假纳税申报，少缴各种税费款共计2.17亿元。
根据《中华人民共和国税收征收管理法》第六十三条第一款规定：纳税人伪造、变造、隐匿、擅自销毁账簿、记账凭证，或者在账簿上多列支出或者不列、少列收入，或者经税务机关通知申报而拒不申报或者进行虚假的纳税申报，不缴或者少缴应纳税款的，是偷税。对纳税人偷税的，由税务机关追缴其不缴或者少缴的税款、滞纳金，并处不缴或者少缴的税款百分之五十以上五倍以下的罚款；构成犯罪的，依法追究刑事责任。
依据上述法律法规规定，2025年10月，国家税务总局鄂尔多斯市税务局第二稽查局依法对西乌素煤炭公司作出追缴税费款、加收滞纳金并处罚款共计3.69亿元的处理处罚决定。目前，已追缴入库税费款、滞纳金及罚款2.54亿元，剩余滞纳金、罚款正按规定进一步追缴。"
c5249872,国家税务总局鄂尔多斯市税务局第二稽查局依法查处内蒙古伊东集团西乌素煤炭有限责任公司私户收款偷税案件,http://www.chinatax.gov.cn/chinatax/n810219/c102025/c5249872/content.html,2026-05-22,国家税务总局办公厅,"近期，国家税务总局鄂尔多斯市税务局第二稽查局根据税收大数据分析线索，依法查处内蒙古伊东集团西乌素煤炭有限责任公司私户收款偷税案件。
经查，2019年至2023年，内蒙古伊东集团西乌素煤炭有限责任公司通过员工及其亲属私人账户收款、在账簿上少计收入等方式隐匿收入，进行虚假申报，少缴增值税、企业所得税等税费共计2.17亿元。2025年10月，国家税务总局鄂尔多斯市税务局第二稽查局依据《中华人民共和国税收征收管理法》等相关法律法规规定，对其作出追缴税费款、加收滞纳金并处罚款共计3.69亿元的处理处罚决定。目前，已追缴入库税费款、滞纳金及罚款2.54亿元，剩余滞纳金、罚款正按规定进一步追缴。
国家税务总局鄂尔多斯市税务局第二稽查局有关负责人表示，通过私户收款隐匿收入、进行虚假纳税申报等方式偷逃税，属于税收征管法明确的违法行为。税务部门将持续聚焦重点领域、重点行业，依法查处各类涉税违法行为，积极营造法治公平的良好税收环境。"
c5249871,火爆直播间背后的私户收款真相——揭秘即墨区瑞安转角服装店私户收款偷税案,http://www.chinatax.gov.cn/chinatax/n810219/c102025/c5249871/content.html,2026-05-22,国家税务总局办公厅,"近期，国家税务总局青岛市税务局第三稽查局根据相关部门移交线索，依法查处即墨区瑞安转角服装店（以下简称瑞安服装店）私户收款偷税案件。经查，2021年至2023年，瑞安服装店在网络平台开设店铺零售服装，通过实际控制人私人账户收款隐匿收入、进行虚假纳税申报的方式，少缴增值税、个人所得税等税费共计483.16万元。2025年1月，国家税务总局青岛市税务局第三稽查局依法对其作出追缴税费款、加收滞纳金并处罚款共计840.47万元的处理处罚决定。目前，涉案税费款、滞纳金及罚款均已全部追缴入库。
线上火爆，百万销售却申报零收入
前期，青岛市税务局第三稽查局收到相关部门移交的线索，显示瑞安服装店销售金额与申报数据差异较大。检查人员通过大数据分析发现，瑞安服装店在网络平台线上商铺的账号粉丝量达300余万，主要通过直播方式在线上零售服装，销量高达两百余万件，并且屡次在高峰时段进入女装带货榜。明明是妥妥的“网红店铺”，但其2021年至2023年的申报收入居然为零。检查人员不禁疑惑，销量火爆的店铺，收入到底去哪儿了？
为了解开疑惑，检查人员以店铺主营的中低档服装客单价为基础展开了测算。店铺商品单价大多集中在50元至100元间，按照店铺显示的直播场次、平均客单与退货率，检查人员初步估算，这家店铺在销售高峰时期单月销售额就可达千万元，这与该店铺申报收入相差甚远。
一边是单月千万级的销售额，一边是连续三年的收入“零申报”，两者之间的悬殊令人震惊。检查人员由此推断，瑞安服装店存在隐匿销售收入偷逃税款的重大嫌疑。
针对上述异常情况，国家税务总局青岛市税务局第三稽查局依法对瑞安服装店立案检查。
“消失”收入流入私人账户
为破解收入“失踪”的谜团，检查人员迅速将目光锁定在资金流水上。一个反常现象让检查人员尤为警惕，这家线上销量两百余万件、屡次跻身女装带货榜的网红店铺，并没有设立对公账户！正常经营的企业，对公账户是资金结算的基本保障，如此火爆的电商店铺却“弃用”对公账户，背后必然另有隐情。
带着疑问，检查人员依法调取该公司相关结算数据和相关人员的私人银行账户流水，还原了店铺整体销售情况。经过细致核查发现，瑞安服装店实际控制人姚笑梨的私人账户中，有多笔来自电商平台结算账户的大额转入资金，且转入频率具有周期性，与店铺直播带货的节奏高度吻合。为精准锁定应税收入，检查人员通过“订单—资金”双向匹配的办法，将电商平台订单数据与私人账户资金流水逐一比对，发现其私人账户定期收到的大额资金，与之前测算的店铺月销售额基本一致，印证了其为网络销售取得的零售款的事实。
经查，该店铺通过第三方支付平台绑定姚笑梨的私人账户收取线上零售款并进行提现，以此逃避纳税义务。2021年至2023年度实际收入合计3.03亿元。
铁证无可辩驳，违法行为受严惩
在检查人员出具的完整证据链条面前，即墨区瑞安转角服装店的实际控制人姚笑梨，最终承认其通过私人账户收款方式隐匿业务收入、进行虚假纳税申报逃避纳税的违法事实。
《中华人民共和国税收征收管理法》第六十三条第一款规定：纳税人伪造、变造、隐匿、擅自销毁账簿、记账凭证，或者在账簿上多列支出或者不列、少列收入，或者经税务机关通知申报而拒不申报或者进行虚假的纳税申报，不缴或者少缴应纳税款的，是偷税。对纳税人偷税的，由税务机关追缴其不缴或者少缴的税款、滞纳金，并处不缴或者少缴的税款百分之五十以上五倍以下的罚款；构成犯罪的，依法追究刑事责任。
依据上述法律法规规定，2025年1月，国家税务总局青岛市税务局第三稽查局依法对其作出追缴税费款、滞纳金并处罚款共计840.47万元的处理处罚决定。目前，涉案税费款、滞纳金及罚款均已追缴入库。"
c5249870,国家税务总局青岛市税务局第三稽查局依法查处即墨区瑞安转角服装店私户收款偷税案件,http://www.chinatax.gov.cn/chinatax/n810219/c102025/c5249870/content.html,2026-05-22,国家税务总局办公厅,"近期，国家税务总局青岛市税务局第三稽查局根据相关部门移交线索，依法查处即墨区瑞安转角服装店私户收款偷税案件。
经查，2021年至2023年，即墨区瑞安转角服装店在网络平台开设店铺零售服装，通过实际控制人私人账户收款隐匿收入、进行虚假纳税申报的方式，少缴增值税、个人所得税等税费共计483.16万元。2025年1月，国家税务总局青岛市税务局第三稽查局依据《中华人民共和国税收征收管理法》等相关法律法规规定，对其作出追缴税费款、加收滞纳金并处罚款共计840.47万元的处理处罚决定。目前，涉案税费款、滞纳金及罚款均已全部追缴入库。
国家税务总局青岛市税务局第三稽查局有关负责人表示，通过私户收款隐匿收入、进行虚假纳税申报等方式偷逃税，属于税收征管法明确的违法行为。税务部门将依法查处各类涉税违法行为，坚决维护法治公平的税收经济秩序，持续营造公平竞争的税收营商环境。"
c5249869,“私户”藏货款 “借款”作伪装——揭秘大柴旦和信科技有限公司私户收款偷税真相,http://www.chinatax.gov.cn/chinatax/n810219/c102025/c5249869/content.html,2026-05-22,国家税务总局办公厅,"近期，国家税务总局海西蒙古族藏族自治州税务局稽查局根据税收大数据分析线索，依法查处大柴旦和信科技有限公司（以下简称和信公司）私户收款偷税案件。经查，2022年至2024年，和信公司通过公司员工及其亲属个人账户收取货款的方式隐匿收入，违反规定冲减研发费用、多列支研发人员工资支出，进行虚假申报，少缴增值税、企业所得税等税费共计245.61万元。2026年2月，国家税务总局海西蒙古族藏族自治州税务局稽查局依据《中华人民共和国税收征收管理法》等相关法律法规规定，对其作出追缴税费款、加收滞纳金并处罚款共计456.48万元的处理处罚决定。目前，涉案税费款、滞纳金及罚款均已全部追缴入库。
数据预警显异常，经营反常露疑点
前期，国家税务总局海西蒙古族藏族自治州税务局稽查局通过税收大数据分析发现，和信公司在生产能耗、财务管理等方面存在多项疑点，与企业生产经营规模明显不匹配。
从生产经营数据来看，和信公司作为大型精细化工企业，生产设备连续运转，能耗数据保持在较高水平。经测算，和信公司近三年年均营业收入应达到4.5亿元，才能与其生产规模基本匹配。但和信公司向税务部门同期申报的营业收入低于合理测算值近千万元，呈现出“产能高、经营好、申报收入低”的异常状态。
不仅如此，和信公司财务账簿中的“欠款”金额自2023年起持续大幅增长，且部分大额“欠款”长期挂账，明显违背商业逻辑与财务规范。结合上述疑点，稽查部门依法启动程序对该企业立案检查。
资金往来藏线索，借款流向现真相
在实地核查过程中，检查人员发现，和信公司主要产品固体废渣硫酸铵需求稳定、销售正常，却未在纳税申报中体现，申报收入与实际情况明显脱节。那企业真实的销售收入去了哪里？
为查明真相，检查人员依法调取和信公司的账簿资料发现，“其他应付款—借款”科目存在大额长期挂账的“欠款”。顺着这一方向，检查人员进一步核实了该公司的借款情况，账目记载发现这些欠款都是该公司从其员工袁浩荣及其亲属处“借”来的。如此体量的公司为何频繁向员工借取大量资金呢？更奇怪的是，账簿凭证中也没有借款合同、资金支付、利息结算等文件留存。
为了挖掘事件真相，检查人员依法查询袁浩荣及其亲属的私人银行账户流水发现，这些账户频繁收到备注为货款的资金，打款方多为自然人。更巧的是这些资金总额与前期测算公司销售收入正好匹配。顺着资金流向，检查人员发现，袁浩荣及其亲属收到货款后，再以零散、分批形式转入和信公司对公账户，呈现出“快进快出”的过渡特性。而在企业账目中，财务人员刻意将其记作“向员工借款”。由此，检查人员基本确定，和信公司通过私人账户销售收入，再伪装成借款入账，以达到收入隐匿、少缴税款的目的。
隐匿收入终显形，违法行为被严惩
在完整的证据链条面前，企业负责人史品妹最终供认违法事实，其在2022年至2024年，将副产品硫酸铵销售给自然人客户，通过员工及亲属个人账户收取货款1221.80万元，全部未入账、未申报。
经查，和信公司在2022年至2024年期间，通过公司员工及其亲属个人账户收取货款的方式隐匿收入，进行虚假申报。同时还查明该公司存在违反规定冲减研发费用、多列支研发人员工资支出等违法事实。
《中华人民共和国税收征收管理法》第六十三条第一款规定：纳税人伪造、变造、隐匿、擅自销毁账簿、记账凭证，或者在账簿上多列支出或者不列、少列收入，或者经税务机关通知申报而拒不申报或者进行虚假的纳税申报，不缴或者少缴应纳税款的，是偷税。对纳税人偷税的，由税务机关追缴其不缴或者少缴的税款、滞纳金，并处不缴或者少缴的税款百分之五十以上五倍以下的罚款；构成犯罪的，依法追究刑事责任。
针对和信公司的违法行为，国家税务总局海西蒙古族藏族自治州税务局稽查局依法将其定性为偷税，作出追缴税款、加收滞纳金并处罚款共计456.48万元的处理处罚决定。目前，涉案税款、滞纳金及罚款均已追缴入库。"
c5249868,国家税务总局海西蒙古族藏族自治州税务局稽查局依法查处大柴旦和信科技有限公司私户收款偷税案件,http://www.chinatax.gov.cn/chinatax/n810219/c102025/c5249868/content.html,2026-05-22,国家税务总局办公厅,"近期，国家税务总局海西蒙古族藏族自治州税务局稽查局根据税收大数据分析线索，依法查处大柴旦和信科技有限公司私户收款偷税案件。
经查，2022年至2024年，大柴旦和信科技有限公司通过公司员工及其亲属私人账户收取货款的方式隐匿收入，违反规定冲减研发费用、多列支研发人员工资支出，进行虚假申报，少缴增值税、企业所得税等税费共计245.61万元。2026年2月，国家税务总局海西蒙古族藏族自治州税务局稽查局依据《中华人民共和国税收征收管理法》等相关法律法规规定，对其作出追缴税费款、加收滞纳金并处罚款共计456.48万元的处理处罚决定。目前，涉案税费款、滞纳金及罚款均已全部追缴入库。
国家税务总局海西蒙古族藏族自治州税务局稽查局有关负责人表示，通过私户收款隐匿收入、进行虚假纳税申报等方式偷逃税，属于税收征管法明确的违法行为。税务部门将持续依法严肃查处各类涉税违法行为，坚决维护公平公正的经济税收秩序。"
